"Endpoint Name","Site","Last Logged In User","OS Username","Group","Tags","Domain","Account","Console Visible IP","Agent Version","Serial Number","Subscribed On","Device Type","Model Name","OS","OS Version","Architecture","Memory","CPU Count","CPU Type","Core Count","Management Connectivity","Network Status","Update Status","Scan Status","Last Reported IP","Pending Uninstall","Disk Encryption","Agent UUID","Agent ID","Customer Identifier","Console Migration Status","Operational State","Operational State Expiration","Last Reboot Date","Installer Type","Reboot Required due to Threat","User Action Required","Remote Profiling State","Remote Profiling Expiration","Storage Type","Storage Name","Cloud Account","Cloud Location","Cloud Network","Cloud Image","Cloud Tags","Cloud Instance Size","Cloud Instance ID","Cloud Security Group","Cluster Name","K8s Type","K8s Version","Agent Namespace","Agent Pod Name","K8s Node Name","K8s Node Labels","ECS Type","ECS Version","ECS Cluster Name","ECS Task Arn","ECS Task Availability Zone","ECS Service Name","ECS Service Arn","ECS Task Definition Family","ECS Task Definition Revision","ECS Task Definition Arn","Is Uninstalled","Decommissioned at","Missing Permissions"
"SPRDAPCMSGRU06","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 01:39:58 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise release 8.5 (Ootpa) 4.18.0-348.12.2.el8_5.x86_64","64 bit","126 GB",2,"Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:24:38 PM )","172.31.49.98","No","Off","56c6258a-a69c-35d6-92ff-2308babd6996",1664497789638991330,"N/A","N/A","Not disabled","N/A","Jul 22, 2022 05:34:52 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapcmsgru02","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 01:34:04 PM","server","Dell Inc. PowerEdge M820","Linux","Linux,Red Hat Enterprise Server release 6.10 (Santiago) 2.6.32-754.11.1.el6.x86_64","64 bit","126 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 07:17:07 PM )","172.31.49.87","No","Off","56f452c8-981d-ecb6-f2c7-3250696eefa3",1664494819383759345,"N/A","N/A","Not disabled","N/A","Aug 11, 2023 01:26:48 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"spbdoragru09.gru.local","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : B-Perigoso","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 01:23:30 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.6 (Santiago) 2.6.32-504.1.3.el6.x86_64","64 bit","252 GB",2,"Intel(R) Xeon(R) CPU E5-2660 v2 @ 2.20GHz",40,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:33:29 PM )","172.31.49.150","No","Off","56f9f666-54ae-485f-6360-65948dba76c2",1664489500200746064,"N/A","N/A","Not disabled","N/A","Sep 01, 2024 05:56:49 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"shombdoragru02.gru.local","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 01:19:45 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.10 (Santiago) 2.6.32-754.35.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:41:24 PM )","172.31.52.61","No","Off","56d3d400-f09f-e7c8-4272-027aa880deec",1664487612369591936,"N/A","N/A","Not disabled","N/A","Nov 09, 2024 07:53:08 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"shombdoragru01.gru.local","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 01:11:37 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.5 (Santiago) 2.6.32-754.35.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2680 0 @ 2.70GHz",32,"Online","Connected","Up to date","Completed( Apr 16, 2023 06:25:49 PM )","172.31.52.60","No","Off","56626aa7-6084-c334-b046-8c0372aa03ac",1664483516346300139,"N/A","N/A","Not disabled","N/A","Feb 21, 2024 11:00:41 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SHOMAPCMSGRU02.gru.local","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 01:05:38 PM","server","Dell Inc. PowerEdge M620","Linux","Linux,Red Hat Enterprise Server release 6.10 (Santiago) 2.6.32-754.35.1.el6.x86_64","64 bit","63 GB",2,"Intel(R) Xeon(R) CPU E5-2640 0 @ 2.50GHz",16,"Online","Connected","Up to date","Completed( Apr 16, 2023 05:51:12 PM )","172.31.52.59","No","Off","560fadf2-883c-4586-d66e-d62c2705e7ae",1664480505146278223,"N/A","N/A","Not disabled","N/A","Oct 24, 2024 06:30:39 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdbdotrsgru02","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 03:12:22 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 20.04.5 LTS 5.4.0-166-generic","64 bit","12 GB",8,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",8,"Online","Connected","Up to date","Completed( Apr 16, 2023 04:15:41 AM )","172.31.49.229","No","Off","56608262-2aa4-af4b-81d6-ad3123ce755d",1664181905719593206,"N/A","N/A","Not disabled","N/A","Nov 16, 2023 10:23:53 AM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdaprpgru10","Default site","N/A","root","SERVIDORES DMZ","Impacto : C-Maior, ACN : LG","localhost","GRUPO INVEPAR","177.130.117.155","23.4.2.14","N/A","Apr 16, 2023 02:50:00 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 16.04.6 LTS 4.4.0-157-generic","64 bit","4 GB",2,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",4,"Online","Connected","Up to date","Completed( Apr 16, 2023 08:49:23 AM )","192.168.0.37","No","Off","5681d3cd-e12a-8554-20a7-41d956b7737f",1664170650212032651,"N/A","N/A","Not disabled","N/A","Feb 28, 2024 03:36:33 AM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdaprpgru04","Default site","N/A","root","SERVIDORES DMZ","ACN : AMS, Impacto : B-Perigoso","localhost","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 02:32:50 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 16.04 LTS 4.4.0-45-generic","64 bit","6 GB",2,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",4,"Offline","Connected","Up to date","Completed( Apr 16, 2023 08:44:21 AM )","192.168.0.25","No","Off","567941fb-49a8-d2c3-6615-6ca4091a6c0e",1664162005012918075,"N/A","N/A","Not disabled","N/A","Dec 09, 2024 12:17:33 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDNTDGRU03","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 16, 2023 02:17:35 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 16.04.7 LTS 4.4.0-210-generic","64 bit","8 GB",3,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",6,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:24:51 AM )","172.16.253.92","No","Off","56aa157b-861f-a34d-be8f-17b816fc3378",1664154330518405984,"N/A","N/A","Not disabled","N/A","Jan 31, 2025 04:00:11 AM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapzbpxgru02","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 16, 2023 02:09:40 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 20.04.6 LTS 5.4.0-156-generic","64 bit","4 GB",1,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",2,"Online","Connected","Up to date","Completed( Apr 16, 2023 03:49:17 AM )","172.16.253.91","No","Off","563555c2-a3af-565f-602f-b4c4f970d76e",1664150343337357316,"N/A","N/A","Not disabled","N/A","Aug 23, 2023 05:22:37 AM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDMYSQLGRU02","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 09:54:30 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise Server release 7.9 (Maipo) 3.10.0-1160.119.1.el7.x86_64","64 bit","8 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",4,"Online","Connected","Up to date","Completed( Apr 15, 2023 11:01:36 PM )","172.16.253.90","No","Off","56589dd5-bd98-7dc8-313e-161ae0a356c3",1664021920504387711,"N/A","N/A","Not disabled","N/A","Nov 18, 2024 02:03:13 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPOCSGRU01","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 09:09:29 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Debian GNU/10 (buster) 4.19.0-27-amd64","64 bit","8 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",4,"Online","Connected","Up to date","Completed( Apr 15, 2023 10:58:08 AM )","172.16.253.89","No","Off","56a66132-3863-4427-e898-e730bbbe5ec7",1663636874664049227,"N/A","N/A","Not disabled","N/A","Nov 13, 2024 06:19:58 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapnbkgru01.gru.local","Default site","N/A","root","SERVIDORES LINUX","ACN : INFRA CRITICA, Impacto : B-Perigoso","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 08:58:52 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise Server release 6.10 (Santiago) 2.6.32-754.35.1.el6.x86_64","64 bit","2 GB",1,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",1,"Online","Connected","Up to date","Completed( Apr 15, 2023 10:46:02 AM )","172.31.49.210","No","Off","56181a08-746a-67b6-7720-bbfc7ef4779e",1663631527110732719,"N/A","N/A","Not disabled","N/A","Nov 18, 2024 09:00:56 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPLOGSGRU01.GRU.LOCAL","Default site","N/A","root","SERVIDORES LINUX","None","GRU.LOCAL","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 08:42:16 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise Server release 7.9 (Maipo) 3.10.0-1160.119.1.el7.x86_64","64 bit","6 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",2,"Online","Connected","Up to date","Completed( Apr 15, 2023 10:39:17 AM )","172.31.49.221","No","Off","5610f46b-4fd7-6b56-b550-b317d563d9cf",1663623168827233932,"N/A","N/A","Not disabled","N/A","Jan 06, 2025 06:46:21 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPIHSGRU01","Default site","N/A","root","SERVIDORES DMZ","ACN : BROKER, Impacto : B-Perigoso","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 08:34:25 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.3 (Ootpa) 4.18.0-240.10.1.el8_3.x86_64","64 bit","9 GB",1,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",2,"Online","Connected","Up to date","Completed( Apr 15, 2023 12:07:18 PM )","192.168.0.40","No","Off","56fe1cae-e9be-9cd6-c4e0-8a2a17181ea4",1663619220074396902,"N/A","N/A","Not disabled","N/A","Oct 03, 2024 04:36:44 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapgfngru02","Default site","N/A","root","SERVIDORES LINUX","ACN : INFRA CRITICA, Impacto : B-Perigoso","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 08:30:34 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Ubuntu 20.04.3 LTS 5.4.0-200-generic","64 bit","12 GB",2,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",4,"Online","Connected","Up to date","Completed( Apr 15, 2023 10:21:06 AM )","172.16.253.82","No","Off","566709b8-2ae2-1f35-6e61-422228496c59",1663617282591090394,"N/A","N/A","Not disabled","N/A","Nov 26, 2024 06:49:13 PM","DEB","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapcupsgru02.gru.local","Default site","N/A","root","SERVIDORES LINUX","None","unknown","GRUPO INVEPAR","200.174.72.155","23.1.1.7","N/A","Apr 15, 2023 07:59:37 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,CentOS release 7.6.1810 (Core)  3.10.0-957.5.1.el7.x86_64","64 bit","4 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",2,"Offline","Connected","Up to date","Completed( Apr 15, 2023 09:25:05 AM )","172.31.49.254","No","Off","56ce86bd-af81-dc38-d679-8ec712e7d793",1663601702974124010,"N/A","N/A","Not disabled","N/A","May 15, 2024 05:18:14 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPCCPRGRU01","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 07:26:50 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.8 (Ootpa) 4.18.0-477.27.1.el8_8.x86_64","64 bit","4 GB",1,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",2,"Online","Connected","Up to date","Completed( Apr 15, 2023 08:44:44 AM )","172.31.49.137","No","Off","56bae99e-e315-19fc-46cb-9682daa984eb",1663585203386868608,"N/A","N/A","Not disabled","N/A","Jun 06, 2024 04:29:18 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"SPRDAPCCPRGRU02","Default site","N/A","root","SERVIDORES LINUX","ACN : SAP, Impacto : A-Catastrófico","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 15, 2023 07:14:03 AM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.8 (Ootpa) 4.18.0-477.27.1.el8_8.x86_64","64 bit","4 GB",1,"Intel(R) Xeon(R) Gold 6348 CPU @ 2.60GHz",2,"Online","Connected","Up to date","Completed( Apr 15, 2023 08:25:19 AM )","172.31.49.139","No","Off","564451a5-eef7-5f5e-6dec-16e71572e568",1663578775397656426,"N/A","N/A","Not disabled","N/A","Aug 09, 2024 02:56:28 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapzabgru02","Default site","N/A","root","SERVIDORES LINUX","ACN : INFRA CRITICA, Impacto : B-Perigoso","unknown","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 11, 2023 10:22:31 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,Red Hat Enterprise release 8.4 (Ootpa) 4.18.0-305.19.1.el8_4.x86_64","64 bit","31 GB",4,"Intel(R) Xeon(R) CPU E5-4620 v2 @ 2.60GHz",16,"Online","Connected","Up to date","Completed( Apr 11, 2023 11:37:59 PM )","172.16.253.88","No","Off","55caa605-fcc3-971a-e51a-70eb6d4268db",1661136913369076087,"N/A","N/A","Not disabled","N/A","Feb 03, 2024 10:05:07 PM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
"sprdapcupsgru01.gru.local","Default site","N/A","root","SERVIDORES LINUX","None","gru.local","GRUPO INVEPAR","177.130.117.155","23.1.1.7","N/A","Apr 11, 2023 09:51:20 PM","server","VMware, Inc. VMware Virtual Platform","Linux","Linux,CentOS release 7.6.1810 (Core)  3.10.0-957.5.1.el7.x86_64","64 bit","4 GB",2,"Intel(R) Xeon(R) CPU E5-4640 0 @ 2.40GHz",2,"Offline","Connected","Up to date","Completed( Apr 11, 2023 11:19:48 PM )","172.31.49.219","No","Off","54d24387-e794-fb1c-9b39-3ed10944777b",1661121221881248770,"N/A","N/A","Not disabled","N/A","Dec 03, 2023 01:30:00 AM","RPM","No","No","disabled","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A","N/A"
